customer_id,age,gender,city_tier,employment_type,loan_amount_requested,credit_score,stage_applied,stage_docs_submitted,stage_credit_checked,stage_approved,stage_disbursed
3164,32,Male,Tier 3,Self-Employed,1716166,814,1,1,1,0,0
3165,43,Male,Tier 1,Self-Employed,673812,589,0,0,0,0,0
3166,54,Female,Tier 1,Salaried,218501,812,1,1,1,0,0
3167,57,Female,Tier 1,Salaried,1463890,707,1,0,0,0,0
3168,44,Male,Tier 3,Salaried,1296981,667,1,1,1,1,1
3169,55,Female,Tier 3,Salaried,784061,805,1,1,0,0,0
3170,30,Male,Tier 2,Salaried,1314439,745,1,1,1,1,1
3171,45,Male,Tier 3,Salaried,435537,563,1,0,0,0,0
3172,29,Male,Tier 1,Salaried,1477025,667,1,0,0,0,0
3173,28,Female,Tier 3,Salaried,810669,766,1,0,0,0,0
3174,57,Male,Tier 1,Salaried,308469,754,1,1,1,0,0
3175,39,Male,Tier 1,Business,695047,626,1,1,1,0,0
3176,24,Male,Tier 1,Salaried,644436,721,1,1,1,1,1
3177,49,Male,Tier 2,Salaried,1020413,575,1,1,1,1,1
3178,27,Male,Tier 3,Salaried,1542976,677,0,0,0,0,0
3179,42,Female,Tier 1,Self-Employed,1058320,691,0,0,0,0,0
3180,49,Male,Tier 3,Business,682457,573,1,1,1,0,0
3181,22,Female,Tier 2,Salaried,81528,781,1,1,1,0,0
3182,57,Male,Tier 1,Salaried,553411,726,1,1,1,1,1
3183,42,Male,Tier 2,Business,448169,784,0,0,0,0,0
3184,56,Male,Tier 2,Salaried,700016,575,1,1,1,1,1
3185,34,Male,Tier 3,Salaried,660522,815,1,1,1,0,0
3186,31,Male,Tier 2,Salaried,234887,666,1,1,1,1,1
3187,31,Male,Tier 2,Salaried,1419841,607,1,1,0,0,0
3188,34,Female,Tier 1,Business,1793755,819,1,1,1,0,0
3189,58,Female,Tier 2,Salaried,1340497,844,1,0,0,0,0
3190,59,Male,Tier 3,Business,1382736,671,1,1,1,0,0
3191,45,Male,Tier 1,Business,456464,708,1,1,1,1,0
3192,23,Male,Tier 3,Salaried,1743048,727,1,1,1,0,0
3193,43,Male,Tier 2,Salaried,460492,693,1,1,1,0,0
3194,38,Male,Tier 1,Salaried,670832,638,1,1,1,0,0
3195,57,Female,Tier 3,Salaried,1851685,788,1,1,1,0,0
3196,35,Male,Tier 2,Salaried,1247003,587,1,1,1,1,1
3197,31,Male,Tier 1,Self-Employed,1573814,628,0,0,0,0,0
3198,56,Male,Tier 1,Salaried,1048179,801,1,1,0,0,0
3199,46,Male,Tier 1,Business,1802212,698,1,1,1,1,1
3200,24,Female,Tier 3,Salaried,1943459,565,1,1,1,1,1
3201,59,Male,Tier 2,Self-Employed,1612531,818,0,0,0,0,0
3202,38,Male,Tier 3,Business,595817,667,1,1,1,0,0
3203,33,Female,Tier 1,Salaried,217086,741,1,0,0,0,0
3204,45,Male,Tier 1,Salaried,694830,837,1,0,0,0,0
3205,50,Female,Tier 1,Salaried,1380816,846,1,1,1,1,1
3206,46,Female,Tier 2,Salaried,669941,743,1,1,1,1,1
3207,57,Male,Tier 3,Salaried,1626281,830,0,0,0,0,0
3208,47,Female,Tier 2,Salaried,1694845,799,1,0,0,0,0
3209,59,Male,Tier 1,Salaried,645241,780,0,0,0,0,0
3210,22,Male,Tier 3,Business,1638358,552,1,1,1,1,1
3211,41,Male,Tier 3,Salaried,1996678,723,0,0,0,0,0
3212,49,Male,Tier 1,Salaried,430983,789,1,1,0,0,0
3213,37,Female,Tier 3,Salaried,1505094,653,1,1,1,0,0
3214,38,Female,Tier 1,Salaried,1678533,838,1,1,1,1,1
3215,49,Female,Tier 1,Salaried,505486,793,1,0,0,0,0
3216,33,Female,Tier 1,Business,1418983,837,1,1,1,1,1
3217,48,Male,Tier 2,Salaried,1925282,822,1,1,1,1,1
3218,51,Male,Tier 2,Salaried,955672,669,1,1,1,1,1
3219,55,Male,Tier 1,Salaried,1589426,808,1,0,0,0,0
3220,58,Male,Tier 1,Salaried,1520595,619,1,1,1,1,1
3221,27,Male,Tier 3,Salaried,734524,732,1,0,0,0,0
3222,28,Female,Tier 3,Self-Employed,88441,796,0,0,0,0,0
3223,53,Male,Tier 3,Salaried,1161903,667,0,0,0,0,0
3224,53,Male,Tier 1,Salaried,412605,580,1,1,1,0,0
3225,46,Male,Tier 1,Self-Employed,820629,698,1,1,1,1,1
3226,54,Female,Tier 1,Salaried,149099,565,1,0,0,0,0
3227,28,Female,Tier 1,Salaried,1175501,822,1,1,0,0,0
3228,33,Female,Tier 2,Business,363179,651,1,1,1,1,1
3229,37,Male,Tier 2,Salaried,422007,621,1,1,1,1,1
3230,37,Female,Tier 2,Self-Employed,325634,742,1,1,1,0,0
3231,57,Male,Tier 2,Salaried,580332,660,1,1,1,0,0
3232,34,Female,Tier 1,Salaried,863941,842,1,1,1,0,0
3233,28,Male,Tier 1,Salaried,602132,826,0,0,0,0,0
3234,57,Male,Tier 2,Salaried,1947220,655,1,0,0,0,0
3235,30,Male,Tier 1,Salaried,1513396,586,1,1,0,0,0
3236,53,Female,Tier 1,Salaried,1519352,840,1,1,1,1,0
3237,32,Male,Tier 1,Business,1557900,730,1,0,0,0,0
3238,29,Female,Tier 1,Self-Employed,182278,692,1,1,1,1,0
3239,54,Male,Tier 1,Salaried,1999595,663,1,1,1,1,1
3240,44,Male,Tier 3,Salaried,390776,787,1,0,0,0,0
3241,46,Male,Tier 3,Business,1259198,643,1,0,0,0,0
3242,29,Male,Tier 1,Self-Employed,1675096,809,1,1,1,0,0
3243,43,Male,Tier 1,Salaried,1920236,656,1,0,0,0,0
3244,25,Male,Tier 2,Business,1354269,793,1,1,1,1,0
3245,24,Female,Tier 1,Salaried,1708789,572,1,1,1,1,1
3246,50,Male,Tier 1,Salaried,874125,820,1,0,0,0,0
3247,50,Female,Tier 1,Salaried,134533,689,1,1,1,0,0
3248,55,Female,Tier 1,Business,412163,631,1,1,1,0,0
3249,55,Female,Tier 3,Business,293815,705,1,1,1,1,1
3250,49,Male,Tier 3,Business,137165,568,1,1,1,0,0
3251,34,Male,Tier 1,Salaried,1132913,618,1,1,1,0,0
3252,36,Male,Tier 1,Business,1115636,681,1,1,1,1,1
3253,44,Female,Tier 1,Salaried,816896,805,1,1,1,1,1
3254,47,Female,Tier 1,Salaried,1010297,758,1,1,1,1,1
3255,25,Male,Tier 3,Salaried,261213,559,1,1,0,0,0
3256,47,Male,Tier 2,Salaried,1789217,689,1,1,1,1,1
3257,30,Female,Tier 2,Self-Employed,1795696,684,1,1,1,0,0
3258,26,Male,Tier 3,Salaried,518085,804,1,0,0,0,0
3259,53,Female,Tier 3,Business,98993,849,1,1,1,0,0
3260,41,Male,Tier 3,Salaried,1587115,807,1,1,1,1,1
3261,32,Female,Tier 1,Salaried,653747,643,1,1,0,0,0
3262,36,Male,Tier 1,Business,560956,790,1,1,1,0,0
3263,53,Male,Tier 2,Salaried,1002303,786,0,0,0,0,0
3264,49,Female,Tier 1,Self-Employed,1542452,714,1,1,1,0,0
3265,43,Female,Tier 3,Self-Employed,419750,697,1,1,1,1,1
3266,38,Male,Tier 2,Salaried,1037369,767,1,1,0,0,0
3267,47,Male,Tier 3,Self-Employed,1476320,657,1,1,1,1,1
3268,28,Female,Tier 1,Salaried,563147,780,1,1,1,1,0
3269,47,Female,Tier 3,Business,841754,619,1,1,0,0,0
3270,46,Female,Tier 1,Salaried,804719,770,1,0,0,0,0
3271,31,Female,Tier 3,Salaried,1351966,623,1,0,0,0,0
3272,40,Male,Tier 1,Salaried,220947,728,1,1,1,1,1
3273,32,Male,Tier 2,Salaried,1661302,629,1,0,0,0,0
3274,34,Female,Tier 3,Self-Employed,226221,708,1,1,1,0,0
3275,29,Female,Tier 2,Business,1177945,718,1,1,0,0,0
3276,25,Male,Tier 2,Self-Employed,854566,710,1,1,1,0,0
3277,52,Male,Tier 3,Salaried,1368295,581,1,1,1,1,1
3278,49,Female,Tier 2,Business,1699763,670,1,1,1,0,0
3279,32,Male,Tier 2,Salaried,1449027,764,1,1,1,0,0
3280,22,Male,Tier 1,Salaried,1192841,552,1,0,0,0,0
3281,59,Male,Tier 3,Salaried,1265428,777,1,0,0,0,0
3282,45,Female,Tier 2,Salaried,856244,597,1,0,0,0,0
3283,52,Female,Tier 2,Self-Employed,618810,716,1,0,0,0,0
3284,47,Male,Tier 1,Salaried,1186959,560,0,0,0,0,0
3285,26,Female,Tier 2,Salaried,1562466,787,1,1,1,1,1
3286,41,Female,Tier 1,Self-Employed,1385652,827,1,1,1,0,0
3287,32,Male,Tier 1,Business,302020,790,1,1,1,0,0
3288,54,Female,Tier 2,Business,268247,741,0,0,0,0,0
3289,59,Male,Tier 1,Salaried,1147542,561,0,0,0,0,0
3290,48,Male,Tier 1,Self-Employed,545911,602,1,0,0,0,0
3291,55,Male,Tier 2,Salaried,1144156,604,1,0,0,0,0
3292,36,Male,Tier 1,Salaried,1341364,570,1,1,1,1,0
3293,53,Male,Tier 1,Business,1810635,568,1,1,0,0,0
3294,42,Female,Tier 1,Business,221162,608,0,0,0,0,0
3295,26,Female,Tier 2,Business,1468833,700,1,1,0,0,0
3296,27,Female,Tier 2,Salaried,338343,808,1,1,0,0,0
3297,59,Male,Tier 2,Business,1726392,607,1,0,0,0,0
3298,43,Male,Tier 1,Business,1583569,765,0,0,0,0,0
3299,39,Male,Tier 1,Salaried,719197,611,1,1,1,0,0
3300,35,Male,Tier 1,Salaried,225231,695,1,0,0,0,0
3301,31,Male,Tier 2,Self-Employed,586976,788,1,1,1,1,1
3302,34,Female,Tier 3,Salaried,1002261,842,0,0,0,0,0
3303,52,Female,Tier 1,Business,306738,731,1,1,1,1,1
3304,51,Male,Tier 1,Salaried,1189216,644,0,0,0,0,0
3305,24,Male,Tier 1,Self-Employed,1822076,627,1,1,1,0,0
3306,51,Female,Tier 2,Self-Employed,540021,691,1,0,0,0,0
3307,27,Male,Tier 2,Salaried,634827,654,1,1,1,1,0
3308,50,Female,Tier 2,Business,822455,810,1,1,0,0,0
3309,29,Female,Tier 3,Salaried,705423,644,1,1,1,1,1
3310,54,Female,Tier 2,Salaried,1962696,772,1,1,1,0,0
3311,38,Male,Tier 1,Salaried,1183308,739,1,0,0,0,0
3312,32,Female,Tier 1,Salaried,1011285,678,1,1,1,0,0
3313,34,Male,Tier 2,Self-Employed,1331979,744,1,1,1,0,0
3314,32,Female,Tier 2,Business,1244607,569,1,1,1,1,1
3315,52,Male,Tier 2,Salaried,803765,848,1,0,0,0,0
3316,49,Male,Tier 2,Salaried,1260928,789,1,1,1,1,1
3317,27,Male,Tier 2,Salaried,536676,784,1,1,1,1,1
3318,37,Male,Tier 3,Self-Employed,487474,634,0,0,0,0,0
3319,25,Female,Tier 2,Business,1355622,643,1,1,1,0,0
3320,56,Female,Tier 3,Self-Employed,208539,591,1,1,1,1,1
3321,47,Female,Tier 1,Self-Employed,1507848,623,1,0,0,0,0
3322,33,Male,Tier 2,Salaried,1625999,664,1,1,0,0,0
3323,32,Female,Tier 3,Salaried,853996,739,1,0,0,0,0
3324,58,Male,Tier 1,Self-Employed,375402,674,1,1,1,1,1
3325,46,Female,Tier 3,Self-Employed,153813,555,1,1,1,1,1
3326,39,Female,Tier 2,Self-Employed,1032164,591,1,1,0,0,0
3327,40,Male,Tier 1,Business,1912470,607,1,0,0,0,0
3328,44,Female,Tier 2,Self-Employed,106682,559,1,0,0,0,0
3329,59,Male,Tier 1,Self-Employed,577016,638,0,0,0,0,0
3330,39,Male,Tier 3,Business,1761567,660,1,1,0,0,0
3331,47,Male,Tier 3,Business,1502676,588,1,1,1,0,0
3332,27,Male,Tier 1,Salaried,1909982,716,1,1,1,0,0
3333,25,Female,Tier 1,Salaried,1475812,560,1,1,1,1,1
3334,50,Male,Tier 2,Salaried,1461897,659,1,0,0,0,0
3335,55,Male,Tier 1,Self-Employed,1998803,565,1,0,0,0,0
3336,38,Female,Tier 1,Salaried,479252,582,1,0,0,0,0
3337,37,Female,Tier 2,Salaried,1183190,782,1,1,1,0,0
3338,23,Female,Tier 1,Salaried,715634,737,1,0,0,0,0
3339,55,Female,Tier 1,Self-Employed,1946824,773,0,0,0,0,0
3340,29,Female,Tier 3,Salaried,1671390,608,0,0,0,0,0
3341,34,Male,Tier 3,Salaried,627755,600,1,1,0,0,0
3342,29,Male,Tier 3,Salaried,953041,820,1,1,1,1,1
3343,51,Male,Tier 3,Self-Employed,1318408,592,1,1,1,1,1
3344,53,Male,Tier 1,Salaried,436564,576,1,0,0,0,0
3345,57,Female,Tier 1,Salaried,391574,605,1,1,1,0,0
3346,51,Male,Tier 1,Self-Employed,76965,670,1,0,0,0,0
3347,22,Female,Tier 3,Salaried,546368,662,0,0,0,0,0
3348,38,Male,Tier 3,Salaried,735918,664,1,0,0,0,0
3349,41,Male,Tier 2,Self-Employed,634095,658,1,0,0,0,0
3350,45,Male,Tier 3,Salaried,1876247,724,1,1,1,1,1
3351,43,Female,Tier 2,Self-Employed,888952,661,1,0,0,0,0
3352,50,Female,Tier 1,Salaried,1535737,649,0,0,0,0,0
3353,43,Female,Tier 2,Salaried,1810960,557,1,1,0,0,0
3354,30,Male,Tier 1,Self-Employed,1752894,684,1,1,1,0,0
3355,58,Female,Tier 1,Self-Employed,1721847,800,1,1,1,1,1
3356,31,Male,Tier 2,Salaried,1220770,789,0,0,0,0,0
3357,57,Male,Tier 2,Salaried,1705531,771,1,1,1,0,0
3358,58,Female,Tier 2,Self-Employed,1060469,694,1,1,1,1,1
3359,49,Male,Tier 2,Self-Employed,985209,553,1,0,0,0,0
3360,49,Female,Tier 1,Salaried,238151,831,1,1,0,0,0
3361,42,Male,Tier 2,Self-Employed,1020404,746,0,0,0,0,0
3362,45,Female,Tier 2,Salaried,1227911,677,1,1,1,0,0
3363,23,Female,Tier 1,Salaried,1540502,810,1,1,1,1,1
3364,29,Male,Tier 3,Salaried,1055286,640,1,1,1,1,1
3365,48,Female,Tier 2,Salaried,619398,808,0,0,0,0,0
3366,43,Male,Tier 2,Salaried,1889797,643,1,1,0,0,0
3367,58,Female,Tier 3,Salaried,312677,806,1,1,1,1,1
3368,48,Male,Tier 3,Salaried,1411690,685,1,1,1,1,0
3369,50,Male,Tier 3,Salaried,1651640,562,1,0,0,0,0
3370,24,Male,Tier 1,Salaried,1015806,747,0,0,0,0,0
3371,34,Male,Tier 1,Salaried,1379445,727,1,0,0,0,0
3372,31,Female,Tier 1,Self-Employed,1162943,661,1,0,0,0,0
3373,57,Male,Tier 1,Salaried,1432950,813,1,0,0,0,0
3374,30,Male,Tier 3,Self-Employed,644830,628,1,1,1,0,0
3375,48,Male,Tier 2,Salaried,142534,805,1,0,0,0,0
3376,55,Male,Tier 1,Salaried,414993,623,1,0,0,0,0
3377,22,Female,Tier 1,Salaried,485644,710,1,1,1,0,0
3378,53,Female,Tier 1,Business,827275,750,1,1,1,1,1
3379,46,Male,Tier 2,Salaried,1718487,582,1,1,1,1,1
3380,50,Female,Tier 2,Salaried,677499,622,0,0,0,0,0
3381,28,Female,Tier 3,Self-Employed,1843834,842,0,0,0,0,0
3382,24,Male,Tier 3,Business,1889493,747,1,1,1,1,1
3383,41,Female,Tier 1,Business,1165347,789,1,1,0,0,0
3384,41,Male,Tier 1,Salaried,224746,623,1,0,0,0,0
3385,51,Female,Tier 1,Salaried,1337852,580,1,1,1,0,0
3386,56,Female,Tier 1,Self-Employed,147519,563,1,1,1,0,0
3387,56,Male,Tier 3,Salaried,532791,754,1,1,1,0,0
3388,48,Female,Tier 2,Self-Employed,1325600,617,1,1,1,1,0
3389,47,Female,Tier 2,Business,903113,677,1,1,1,1,1
3390,35,Male,Tier 2,Self-Employed,991308,575,1,0,0,0,0
3391,38,Female,Tier 1,Salaried,1801180,733,1,1,1,1,0
3392,39,Male,Tier 1,Salaried,1362195,686,1,1,1,0,0
3393,50,Female,Tier 2,Self-Employed,1749667,840,1,1,0,0,0
3394,41,Female,Tier 2,Salaried,1674937,655,1,0,0,0,0
3395,48,Male,Tier 1,Salaried,1632911,573,1,0,0,0,0
3396,39,Male,Tier 2,Salaried,962536,743,1,1,1,0,0
3397,25,Female,Tier 3,Salaried,520908,718,1,1,1,0,0
3398,22,Male,Tier 2,Salaried,1456677,585,1,0,0,0,0
3399,22,Male,Tier 2,Self-Employed,929923,650,1,0,0,0,0
3400,47,Male,Tier 2,Salaried,1186175,583,1,1,0,0,0
3401,41,Male,Tier 2,Salaried,1147020,588,1,1,1,1,1
3402,44,Male,Tier 3,Salaried,237920,760,1,1,0,0,0
3403,31,Male,Tier 3,Salaried,1775735,779,1,1,1,1,1
3404,32,Male,Tier 1,Business,1447578,828,1,1,1,1,1
3405,26,Female,Tier 2,Business,1294504,629,0,0,0,0,0
3406,22,Male,Tier 1,Salaried,261540,787,0,0,0,0,0
3407,38,Male,Tier 1,Self-Employed,1472617,721,1,1,1,0,0
3408,43,Male,Tier 2,Salaried,487455,608,1,0,0,0,0
3409,55,Female,Tier 3,Business,1988359,571,1,0,0,0,0
3410,50,Male,Tier 1,Salaried,632183,787,1,1,1,1,1
3411,25,Male,Tier 1,Salaried,1993508,845,0,0,0,0,0
3412,26,Male,Tier 1,Salaried,1532735,643,1,1,1,0,0
3413,32,Female,Tier 2,Self-Employed,112559,793,1,1,1,1,1
3414,42,Female,Tier 1,Salaried,991507,560,1,1,1,0,0
3415,56,Female,Tier 1,Self-Employed,727861,666,1,0,0,0,0
3416,33,Female,Tier 2,Salaried,343236,814,1,0,0,0,0
3417,47,Female,Tier 1,Business,1310167,561,0,0,0,0,0
3418,40,Male,Tier 2,Salaried,1914776,703,1,1,1,1,1
3419,28,Female,Tier 3,Business,871036,587,1,0,0,0,0
3420,28,Male,Tier 1,Salaried,399968,680,1,0,0,0,0
3421,47,Female,Tier 2,Salaried,358904,774,1,1,1,0,0
3422,26,Female,Tier 2,Business,56476,692,1,0,0,0,0
3423,42,Male,Tier 2,Business,965848,603,1,1,1,1,0
3424,35,Male,Tier 2,Self-Employed,1868309,573,1,0,0,0,0
3425,25,Male,Tier 1,Salaried,148138,670,0,0,0,0,0
3426,44,Female,Tier 3,Salaried,1351609,668,1,1,0,0,0
3427,41,Female,Tier 3,Salaried,1206196,710,1,0,0,0,0
3428,36,Female,Tier 1,Salaried,1214646,623,1,1,1,0,0
3429,50,Male,Tier 1,Salaried,1174074,734,1,1,1,1,0
3430,29,Female,Tier 1,Salaried,78439,741,1,1,1,1,1
3431,40,Female,Tier 1,Self-Employed,53400,769,1,0,0,0,0
3432,49,Female,Tier 2,Self-Employed,1188552,670,0,0,0,0,0
3433,48,Male,Tier 1,Salaried,293305,758,1,0,0,0,0
3434,25,Male,Tier 1,Salaried,965850,849,1,0,0,0,0
3435,36,Female,Tier 3,Salaried,1123186,713,1,1,1,1,1
3436,56,Female,Tier 1,Self-Employed,625644,817,1,1,0,0,0
3437,58,Female,Tier 3,Salaried,1783511,552,1,1,1,0,0
3438,22,Male,Tier 2,Self-Employed,1380448,599,1,1,1,0,0
3439,24,Male,Tier 1,Salaried,1740566,760,1,1,0,0,0
3440,45,Female,Tier 2,Salaried,1914075,565,1,1,1,0,0
3441,48,Male,Tier 2,Self-Employed,533055,717,1,1,0,0,0
3442,57,Female,Tier 1,Self-Employed,881694,832,1,1,1,1,1
3443,55,Male,Tier 1,Salaried,1600068,847,0,0,0,0,0
3444,50,Male,Tier 2,Salaried,1362348,734,0,0,0,0,0
3445,45,Female,Tier 3,Business,1465788,687,1,0,0,0,0
3446,45,Female,Tier 2,Salaried,649345,674,1,1,0,0,0
3447,25,Male,Tier 1,Business,678337,607,0,0,0,0,0
3448,24,Male,Tier 2,Self-Employed,1517172,615,1,1,1,1,1
3449,55,Female,Tier 2,Self-Employed,634141,751,1,1,1,0,0
3450,44,Male,Tier 2,Salaried,1520715,558,1,0,0,0,0
3451,44,Female,Tier 2,Salaried,1394778,654,1,1,1,0,0
3452,26,Male,Tier 2,Business,1941170,638,1,1,1,1,1
3453,52,Female,Tier 3,Salaried,930848,638,1,1,1,1,1
3454,27,Female,Tier 2,Salaried,1029898,555,1,1,1,0,0
3455,58,Female,Tier 2,Self-Employed,1294726,707,1,1,0,0,0
3456,31,Male,Tier 1,Salaried,1248618,652,1,1,1,1,1
3457,28,Female,Tier 3,Self-Employed,1399611,772,1,1,1,1,1
3458,59,Male,Tier 3,Self-Employed,1758866,720,1,1,1,0,0
3459,42,Male,Tier 1,Business,1527110,582,1,1,0,0,0
3460,41,Female,Tier 2,Self-Employed,886539,730,1,0,0,0,0
3461,24,Female,Tier 1,Salaried,898385,733,1,1,1,1,1
3462,43,Female,Tier 3,Salaried,812435,636,1,1,1,1,0
3463,25,Male,Tier 2,Self-Employed,1469153,618,0,0,0,0,0
3464,49,Male,Tier 1,Salaried,1062883,575,1,1,1,0,0
3465,33,Male,Tier 3,Business,99108,555,1,1,1,1,1
3466,59,Female,Tier 1,Self-Employed,1655438,805,0,0,0,0,0
3467,57,Female,Tier 3,Salaried,822045,731,1,1,1,0,0
3468,26,Male,Tier 2,Business,679575,844,1,1,1,0,0
3469,34,Female,Tier 1,Salaried,1501649,809,1,0,0,0,0
3470,44,Male,Tier 1,Salaried,1515305,783,1,0,0,0,0
3471,51,Male,Tier 1,Self-Employed,1723298,831,1,1,1,0,0
3472,58,Male,Tier 2,Business,597881,756,1,1,1,0,0
3473,46,Male,Tier 2,Salaried,1448939,626,1,1,1,0,0
3474,48,Male,Tier 1,Salaried,1462764,717,0,0,0,0,0
3475,35,Female,Tier 1,Salaried,986388,605,1,0,0,0,0
3476,57,Male,Tier 1,Salaried,371130,844,1,1,1,0,0
3477,37,Female,Tier 2,Salaried,827499,630,1,1,1,0,0
3478,43,Male,Tier 2,Salaried,710667,716,1,0,0,0,0
3479,42,Female,Tier 1,Self-Employed,1897912,725,1,0,0,0,0
3480,42,Female,Tier 2,Business,941503,830,1,1,0,0,0
3481,29,Female,Tier 1,Salaried,406858,698,0,0,0,0,0
3482,37,Male,Tier 3,Salaried,503764,805,1,1,1,1,1
3483,52,Female,Tier 3,Self-Employed,456798,830,1,1,1,1,1
3484,31,Female,Tier 2,Self-Employed,370109,827,0,0,0,0,0
3485,53,Male,Tier 3,Business,1986456,828,1,1,1,1,1
3486,55,Male,Tier 3,Salaried,813807,755,1,0,0,0,0
3487,30,Male,Tier 3,Salaried,289027,579,1,0,0,0,0
3488,38,Female,Tier 2,Salaried,713385,767,1,0,0,0,0
3489,32,Male,Tier 1,Self-Employed,1803380,780,1,1,0,0,0
3490,53,Male,Tier 1,Salaried,1795550,711,0,0,0,0,0
3491,31,Male,Tier 1,Salaried,487160,766,0,0,0,0,0
3492,43,Male,Tier 2,Salaried,242259,777,1,1,0,0,0
3493,38,Female,Tier 1,Salaried,1183300,770,1,1,1,0,0
3494,25,Male,Tier 1,Self-Employed,1630468,783,1,1,1,0,0
3495,46,Female,Tier 2,Salaried,286515,622,1,1,1,1,0
3496,42,Female,Tier 1,Self-Employed,1606307,644,1,1,1,0,0
3497,58,Male,Tier 2,Salaried,470506,644,1,1,1,1,1
3498,59,Female,Tier 3,Salaried,549348,792,1,1,1,0,0
3499,22,Male,Tier 2,Salaried,252811,842,1,1,1,1,1
3500,46,Female,Tier 2,Salaried,1804709,812,0,0,0,0,0
3501,57,Male,Tier 2,Salaried,844303,673,1,1,0,0,0
3502,38,Female,Tier 2,Self-Employed,785558,837,1,1,0,0,0
3503,45,Male,Tier 1,Self-Employed,152318,816,1,1,1,1,1
3504,23,Male,Tier 3,Salaried,651269,658,1,0,0,0,0
3505,36,Female,Tier 1,Salaried,1961582,597,1,1,1,1,0
3506,53,Male,Tier 1,Business,161376,644,0,0,0,0,0
3507,27,Female,Tier 3,Salaried,423502,582,1,1,0,0,0
3508,22,Male,Tier 1,Salaried,184577,667,1,1,0,0,0
3509,44,Female,Tier 1,Salaried,484694,681,1,0,0,0,0
3510,38,Male,Tier 1,Self-Employed,1707469,800,1,1,1,1,1
3511,55,Female,Tier 1,Salaried,1901419,671,1,1,1,0,0
3512,50,Male,Tier 1,Salaried,1459289,767,1,1,1,1,1
3513,30,Male,Tier 1,Salaried,1370218,602,1,1,1,1,1
3514,34,Male,Tier 2,Salaried,818396,675,1,1,1,1,1
3515,27,Female,Tier 3,Salaried,1416977,708,1,1,0,0,0
3516,27,Male,Tier 1,Self-Employed,237130,708,1,1,1,0,0
3517,41,Female,Tier 3,Self-Employed,1185571,832,1,0,0,0,0
3518,24,Female,Tier 1,Salaried,667854,638,1,1,1,0,0
3519,38,Male,Tier 1,Salaried,1214074,725,1,1,0,0,0
3520,33,Female,Tier 1,Self-Employed,660884,841,0,0,0,0,0
3521,22,Male,Tier 2,Self-Employed,266382,708,0,0,0,0,0
3522,38,Male,Tier 2,Salaried,359061,798,1,1,0,0,0
3523,24,Female,Tier 2,Salaried,542130,671,1,1,1,1,1
3524,47,Female,Tier 3,Salaried,1864720,786,1,0,0,0,0
3525,36,Female,Tier 2,Salaried,175154,674,1,1,1,0,0
3526,57,Male,Tier 2,Salaried,1381650,828,0,0,0,0,0
3527,53,Male,Tier 3,Self-Employed,653317,641,1,1,1,1,1
3528,53,Male,Tier 1,Salaried,546547,654,0,0,0,0,0
3529,25,Female,Tier 1,Self-Employed,1374358,591,1,0,0,0,0
3530,39,Male,Tier 2,Self-Employed,1366444,678,1,1,1,1,1
3531,40,Female,Tier 2,Self-Employed,1097182,602,1,1,1,0,0
3532,56,Male,Tier 1,Salaried,115738,717,0,0,0,0,0
3533,35,Male,Tier 1,Salaried,1197281,639,1,0,0,0,0
3534,54,Male,Tier 2,Business,183099,796,1,1,1,1,0
3535,35,Male,Tier 2,Self-Employed,1244455,723,1,0,0,0,0
3536,55,Male,Tier 1,Self-Employed,1192538,636,0,0,0,0,0
3537,25,Female,Tier 3,Salaried,113109,699,1,1,1,0,0
3538,45,Female,Tier 3,Salaried,1664713,798,1,1,1,0,0
3539,50,Male,Tier 2,Self-Employed,312322,664,1,1,1,1,1
3540,40,Male,Tier 2,Salaried,1104393,729,0,0,0,0,0
3541,27,Male,Tier 3,Salaried,543499,669,1,1,1,1,1
3542,54,Female,Tier 1,Salaried,647009,577,1,1,0,0,0
3543,40,Male,Tier 1,Salaried,1879326,666,1,1,1,0,0
3544,22,Female,Tier 2,Salaried,700050,740,1,1,1,1,1
3545,26,Male,Tier 3,Salaried,578272,694,1,0,0,0,0
3546,48,Male,Tier 1,Salaried,1424816,811,1,1,1,1,0
3547,37,Female,Tier 3,Self-Employed,923373,691,1,1,1,1,1
3548,27,Male,Tier 2,Salaried,1612002,663,1,1,1,0,0
3549,34,Female,Tier 1,Salaried,1043276,822,1,1,1,1,1
3550,56,Male,Tier 1,Business,1972440,587,1,1,1,1,1
3551,40,Male,Tier 1,Salaried,282359,746,0,0,0,0,0
3552,33,Male,Tier 3,Salaried,779438,562,1,1,1,1,1
3553,37,Female,Tier 3,Self-Employed,1070090,661,1,0,0,0,0
3554,31,Female,Tier 2,Business,684202,686,1,1,1,0,0
3555,46,Male,Tier 3,Salaried,474558,721,1,0,0,0,0
3556,41,Female,Tier 3,Salaried,1939688,676,1,1,1,0,0
3557,52,Male,Tier 2,Self-Employed,1733190,568,0,0,0,0,0
3558,25,Male,Tier 2,Salaried,1489814,757,1,1,1,1,0
3559,44,Male,Tier 2,Self-Employed,1106564,707,1,1,1,0,0
3560,23,Male,Tier 2,Business,1092351,709,1,1,1,0,0
3561,43,Male,Tier 1,Business,1130646,789,1,1,1,0,0
3562,58,Female,Tier 2,Salaried,1196067,628,1,1,1,0,0
3563,29,Male,Tier 1,Salaried,1963140,746,1,1,1,1,0
3564,28,Male,Tier 3,Business,73659,669,1,0,0,0,0
